recruitNumber,name,detailLink,publishTime,catalog,workLocation
1,OMG096-腾讯网游戏内容产品编辑（北京）,http://hr.tencent.com/position_detail.php?id=19638&keywords=&tid=0&lid=0,2015-08-18,内容编辑类,北京
1,HY1-智能玩具高级项目经理（上海）,http://hr.tencent.com/position_detail.php?id=21617&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,上海
1,S2-财务管理（深圳）,http://hr.tencent.com/position_detail.php?id=21397&keywords=&tid=0&lid=0,2015-08-07,职能类,深圳
3,SA-商务拓展经理（上海）,http://hr.tencent.com/position_detail.php?id=19810&keywords=&tid=0&lid=0,2015-08-07,市场类,上海
1,CB-保障福利主管（深圳）,http://hr.tencent.com/position_detail.php?id=21734&keywords=&tid=0&lid=0,2015-08-07,职能类,深圳
1,OMG097-数据开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21725&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,HY2-web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21795&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,SA-高级业务运维开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19564&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,MIG08-高级产品经理（北京）,http://hr.tencent.com/position_detail.php?id=20762&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,北京
2,HY1-游戏平台产品服务器开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16026&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,MIG03-无线性能评测与优化工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21074&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
1,OMG232-腾讯网娱乐频道深度调查记者（北京）,http://hr.tencent.com/position_detail.php?id=21343&keywords=&tid=0&lid=0,2015-08-10,内容编辑类,北京
1,HY3-智能玩具产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18858&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
1,MIG18-区域运营经理（广州）,http://hr.tencent.com/position_detail.php?id=21933&keywords=&tid=0&lid=0,2015-08-07,市场类,广州
1,HY1-智能玩具原画设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20702&keywords=&tid=0&lid=0,2015-08-07,设计类,深圳
1,HY1-手游高级原画设计师（深圳）,http://hr.tencent.com/position_detail.php?id=15019&keywords=&tid=0&lid=0,2015-08-07,设计类,深圳
2,SNG16-QQ音乐编辑策划线内容编辑（北京）,http://hr.tencent.com/position_detail.php?id=21981&keywords=&tid=0&lid=0,2015-08-18,内容编辑类,北京
1,GH-弱电工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15911&keywords=&tid=0&lid=0,2015-08-18,职能类,深圳
1,MIG03-交互设计师（北京）,http://hr.tencent.com/position_detail.php?id=21885&keywords=&tid=0&lid=0,2015-08-18,设计类,北京
1,15569-端游运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=20477&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
4,OMG064-C++后台开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=21915&keywords=&tid=0&lid=0,2015-08-07,技术类,上海
1,OMG08-互动创意设计师（北京）,http://hr.tencent.com/position_detail.php?id=21917&keywords=&tid=0&lid=0,2015-08-07,市场类,北京
2,SNG03-在线教育高级产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=21160&keywords=&tid=0&lid=0,2015-08-09,产品/项目类,深圳
1,SD13-MX泛娱乐策划(深圳）,http://hr.tencent.com/position_detail.php?id=20219&keywords=&tid=0&lid=0,2015-08-08,产品/项目类,深圳
1,WXG06-微信支付业务管理（广州）,http://hr.tencent.com/position_detail.php?id=21103&keywords=&tid=0&lid=0,2015-08-08,产品/项目类,广州
1,MIG16-地图后台开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=15429&keywords=&tid=0&lid=0,2015-08-18,技术类,北京
4,OMG064-广告平台应用开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=22027&keywords=&tid=0&lid=0,2015-08-18,技术类,上海
1,OMG232-腾讯网娱乐频道前端制作(北京),http://hr.tencent.com/position_detail.php?id=21342&keywords=&tid=0&lid=0,2015-08-18,技术类,北京
1,SNG12-IDC高级商务拓展经理（上海）,http://hr.tencent.com/position_detail.php?id=21214&keywords=&tid=0&lid=0,2015-08-07,市场类,上海
1,15612-助理运营策划（北京）,http://hr.tencent.com/position_detail.php?id=21701&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,北京
2,MIG16-地图技术高级工程师(北京),http://hr.tencent.com/position_detail.php?id=21911&keywords=&tid=0&lid=0,2015-08-07,技术类,北京
1,CB-健康顾问（广州）,http://hr.tencent.com/position_detail.php?id=21627&keywords=&tid=0&lid=0,2015-08-07,职能类,广州
1,S2-应付账款运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=21924&keywords=&tid=0&lid=0,2015-08-07,职能类,深圳
2,SNG16-QQ音乐版权商务经理（北京）,http://hr.tencent.com/position_detail.php?id=20665&keywords=&tid=0&lid=0,2015-08-08,市场类,北京
5,SNG10-终端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15493&keywords=&tid=0&lid=0,2015-08-09,技术类,深圳
1,ZF-政府事务经理（北京）,http://hr.tencent.com/position_detail.php?id=21618&keywords=&tid=0&lid=0,2015-08-18,职能类,北京
1,OMG097-交互设计师（北京）,http://hr.tencent.com/position_detail.php?id=21361&keywords=&tid=0&lid=0,2015-08-18,设计类,北京
1,MIG18-区域运营经理（郑州）,http://hr.tencent.com/position_detail.php?id=21937&keywords=&tid=0&lid=0,2015-08-07,市场类,郑州
1,OMG096-自选股美股编辑（北京）,http://hr.tencent.com/position_detail.php?id=21926&keywords=&tid=0&lid=0,2015-08-10,内容编辑类,北京
1,OMG08-视频创意制作经理（北京）,http://hr.tencent.com/position_detail.php?id=21916&keywords=&tid=0&lid=0,2015-08-07,市场类,北京
1,HY1-游戏平台测试工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21905&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
2,TEG09-存储业务后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16023&keywords=&tid=0&lid=0,2015-08-09,技术类,深圳
1,WXG06-微信支付高级市场经理（深圳）,http://hr.tencent.com/position_detail.php?id=21050&keywords=&tid=0&lid=0,2015-08-08,市场类,深圳
1,MIG06-应用宝数据分析产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=17838&keywords=&tid=0&lid=0,2015-08-08,产品/项目类,深圳
2,SNG04-web前端开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=18930&keywords=&tid=0&lid=0,2015-08-18,技术类,上海
3,HY1-质量管理工程师(深圳),http://hr.tencent.com/position_detail.php?id=18530&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,15569-动作类新手游3D特效设计师（深圳）,http://hr.tencent.com/position_detail.php?id=18996&keywords=&tid=0&lid=0,2015-08-10,设计类,深圳
9,ZX1-财付通测试开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17141&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
3,MIG15-后台开发工程师（武汉）,http://hr.tencent.com/position_detail.php?id=21721&keywords=&tid=0&lid=0,2015-08-07,技术类,武汉
1,MIG15-android终端开发工程师（武汉）,http://hr.tencent.com/position_detail.php?id=21647&keywords=&tid=0&lid=0,2015-08-07,技术类,武汉
4,15573-资深3D场景设计师（上海）,http://hr.tencent.com/position_detail.php?id=20151&keywords=&tid=0&lid=0,2015-08-08,设计类,上海
3,HY1-游戏安全后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=12300&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
3,OMG184-腾讯网体育频道节目编导（北京）,http://hr.tencent.com/position_detail.php?id=20689&keywords=&tid=0&lid=0,2015-08-18,内容编辑类,北京
1,SNG12-云计算后台开发工程师（成都）,http://hr.tencent.com/position_detail.php?id=21030&keywords=&tid=0&lid=0,2015-08-10,技术类,成都
3,15582-游戏策划（上海）,http://hr.tencent.com/position_detail.php?id=15160&keywords=&tid=0&lid=0,2015-08-10,产品/项目类,上海
1,15569-动作类新手游3D角色美术师（深圳）,http://hr.tencent.com/position_detail.php?id=18998&keywords=&tid=0&lid=0,2015-08-10,设计类,深圳
1,HY1-手机游戏测试开发工程师(成都),http://hr.tencent.com/position_detail.php?id=21430&keywords=&tid=0&lid=0,2015-08-10,技术类,成都
1,MIG03-配置管理工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15833&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
1,15981-游戏音频设计师（深圳）,http://hr.tencent.com/position_detail.php?id=19269&keywords=&tid=0&lid=0,2015-08-10,产品/项目类,深圳
3,SNG06-手机QQ/会员特权高级后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16499&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,TEG04-KM社区高级产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=20828&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
1,MIG07-客户端开发工程师（运营支撑方向）（深圳）,http://hr.tencent.com/position_detail.php?id=19405&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
2,HY4-移动终端游戏品牌经理（深圳）,http://hr.tencent.com/position_detail.php?id=20635&keywords=&tid=0&lid=0,2015-08-18,市场类,深圳
1,TEG15-高级测试开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21766&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,MIG06-应用宝高级产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20290&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
2,15569-ARPG手游商业化运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=20837&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,深圳
2,OMG193-网媒销售策划经理（广州）,http://hr.tencent.com/position_detail.php?id=18203&keywords=&tid=0&lid=0,2015-08-10,市场类,广州
2,GY0-终端开发工程师(ipick)（深圳）,http://hr.tencent.com/position_detail.php?id=21785&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,WXG01-微信搜索产品策划（广州）,http://hr.tencent.com/position_detail.php?id=21306&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,广州
1,SD6-体育游戏运营策划(深圳）,http://hr.tencent.com/position_detail.php?id=20738&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,深圳
1,MIG16-后台研发工程师（北京）,http://hr.tencent.com/position_detail.php?id=15846&keywords=&tid=0&lid=0,2015-08-17,技术类,北京
3,HY1-游戏云高级后台开发工程师,http://hr.tencent.com/position_detail.php?id=20069&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,SNG04-QQ公众号后台开发高级工程师（上海）,http://hr.tencent.com/position_detail.php?id=21945&keywords=&tid=0&lid=0,2015-08-10,技术类,上海
1,MIG04-数据产品经理/分析师（深圳）,http://hr.tencent.com/position_detail.php?id=22032&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,深圳
1,16810-动漫运营编辑（北京）,http://hr.tencent.com/position_detail.php?id=21267&keywords=&tid=0&lid=0,2015-08-10,内容编辑类,北京
3,SNG16-QQ音乐全民K歌产品策划（深圳）,http://hr.tencent.com/position_detail.php?id=21922&keywords=&tid=0&lid=0,2015-08-10,产品/项目类,深圳
2,SNG01-MACQQ开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21865&keywords=&tid=0&lid=0,2015-08-10,技术类,北京
4,HY2-游戏数据分析师（深圳）,http://hr.tencent.com/position_detail.php?id=21666&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
3,MIG16-iOS移动开发高级工程师(深圳),http://hr.tencent.com/position_detail.php?id=19134&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,MIG06-高级产品策划经理（深圳）,http://hr.tencent.com/position_detail.php?id=19396&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
1,SD13-动作类移动游戏版本策划(深圳）,http://hr.tencent.com/position_detail.php?id=21543&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,深圳
2,13551-流程管理经理（深圳）,http://hr.tencent.com/position_detail.php?id=20835&keywords=&tid=0&lid=0,2015-08-10,职能类,深圳
2,WXG04-微信游戏后台开发高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21326&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
2,TEG07-CDC高级视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=22031&keywords=&tid=0&lid=0,2015-08-17,设计类,深圳
1,WXG06-微信支付技术支持工程师（北京）,http://hr.tencent.com/position_detail.php?id=22025&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,北京
2,TEG09-架构平台运营开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15433&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
2,13552-英雄联盟商业化游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=21534&keywords=&tid=0&lid=0,2015-08-10,产品/项目类,深圳
2,15579-移动游戏客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19365&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
1,MIG03-MIG03-智能手表视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=21929&keywords=&tid=0&lid=0,2015-08-10,设计类,深圳
1,GY0-海外产品视觉设计（深圳）,http://hr.tencent.com/position_detail.php?id=21898&keywords=&tid=0&lid=0,2015-08-18,设计类,深圳
2,MIG18-众创空间产品运营经理,http://hr.tencent.com/position_detail.php?id=21282&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
2,WXG07-微信广研ios高级开发工程师(广州),http://hr.tencent.com/position_detail.php?id=19745&keywords=&tid=0&lid=0,2015-08-17,技术类,广州
4,WXG05-互联网+行业合作项目经理(广州),http://hr.tencent.com/position_detail.php?id=20852&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,广州
3,WXG07-微信广研重构工程师（广州）,http://hr.tencent.com/position_detail.php?id=17942&keywords=&tid=0&lid=0,2015-08-10,设计类,广州
1,OMG064-腾讯广告运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20751&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
1,RP-HR移动端产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=22021&keywords=&tid=0&lid=0,2015-08-17,职能类,深圳
1,SD6-游戏项目管理（上海）,http://hr.tencent.com/position_detail.php?id=22023&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,上海
5,SNG03-QQ客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=13405&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
1,SNG01-MACQQ开发高级工程师（北京）,http://hr.tencent.com/position_detail.php?id=21860&keywords=&tid=0&lid=0,2015-08-10,技术类,北京
3,SNG16-web开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21759&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
2,WXG02-微信数据挖掘高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21561&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
2,SNG12-政企类高级商务拓展经理（上海）,http://hr.tencent.com/position_detail.php?id=21155&keywords=&tid=0&lid=0,2015-08-10,市场类,上海
3,TEG05-高级数据分析工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21154&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,SNG01-iPadQQ开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21942&keywords=&tid=0&lid=0,2015-08-10,技术类,北京
1,OMG236-商务拓展经理（北京）,http://hr.tencent.com/position_detail.php?id=22029&keywords=&tid=0&lid=0,2015-08-17,市场类,北京
1,OMG236-商务拓展经理（深圳）,http://hr.tencent.com/position_detail.php?id=22028&keywords=&tid=0&lid=0,2015-08-17,市场类,深圳
1,16811-互娱版权拓展经理（深圳）,http://hr.tencent.com/position_detail.php?id=21124&keywords=&tid=0&lid=0,2015-08-10,市场类,深圳
1,HY2-VIP游戏特权运营（深圳）,http://hr.tencent.com/position_detail.php?id=14809&keywords=&tid=0&lid=0,2015-08-10,产品/项目类,深圳
2,OMG096-自选股港股编辑（北京）,http://hr.tencent.com/position_detail.php?id=21927&keywords=&tid=0&lid=0,2015-08-10,内容编辑类,北京
3,HY4-互娱应用开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=21939&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
3,14914-高级公关经理（北京）,http://hr.tencent.com/position_detail.php?id=21317&keywords=&tid=0&lid=0,2015-08-10,,北京
2,15456-资深Android软件工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20973&keywords=&tid=0&lid=0,2015-08-10,技术类,深圳
2,S2-财务分析（深圳）,http://hr.tencent.com/position_detail.php?id=18804&keywords=&tid=0&lid=0,2015-08-10,职能类,深圳
1,WXG06-微信支付技术支持工程师（深圳）,http://hr.tencent.com/position_detail.php?id=22026&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,深圳
2,13551-移动游戏商业化与数据分析运营策划（北京）,http://hr.tencent.com/position_detail.php?id=22022&keywords=&tid=0&lid=0,2015-08-17,产品/项目类,北京
1,SD5-蓝钻产品策划（深圳）,http://hr.tencent.com/position_detail.php?id=21621&keywords=&tid=0&lid=0,2015-08-10,产品/项目类,深圳
